Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s),Altitude Change
2021-10-06,08:46:43,-14.168912746812358,132.2909825471603,12121.7055,245.03644557762357,-62.67449999999917
2021-10-06,08:46:48,-14.160752173008902,132.2857322421044,12059.031,245.72228103693143,-62.67449999999917
2021-10-06,08:46:53,-14.152507506246074,132.28037902995797,11996.3565,246.41694178573547,-62.67450000000099
2021-10-06,08:46:58,-14.144180941244938,132.2749258907476,11933.682,247.11896323184757,-62.67449999999917
2021-10-06,08:47:03,-14.135774672726546,132.2693758045,11871.0075,247.8268807830796,-62.67450000000099
2021-10-06,08:47:08,-14.127290895411951,132.26373175124166,11808.333,248.53922984724335,-62.67449999999917
2021-10-06,08:47:13,-14.118731804022207,132.2579967109993,11745.6585,249.25454583215085,-62.67450000000099
2021-10-06,08:47:18,-14.110099593278374,132.25217366379948,11682.984,249.97136414561385,-62.67449999999917
2021-10-06,08:47:23,-14.101396457901506,132.24626558966887,11620.3095,250.68822019544425,-62.67450000000099
2021-10-06,08:47:28,-14.092624592612657,132.24027546863405,11557.634999999998,251.40364938945388,-62.67450000000099
2021-10-06,08:47:33,-14.083786192132877,132.23420628072165,11494.9605,252.1161871354547,-62.67449999999917
2021-10-06,08:47:38,-14.07488345118323,132.22806100595835,11432.286,252.82436884125855,-62.67449999999917
2021-10-06,08:47:43,-14.065918564484766,132.22184262437068,11369.6115,253.5267299146773,-62.67449999999917
2021-10-06,08:47:48,-14.056893726758542,132.21555411598533,11306.937,254.2218057635228,-62.67450000000099
2021-10-06,08:47:53,-14.04781113272561,132.20919846082884,11244.2625,254.90813179560695,-62.67449999999917
2021-10-06,08:47:58,-14.038672977107028,132.20277863892792,11181.588,255.5842434187417,-62.67450000000099
2021-10-06,08:48:03,-14.029481454623852,132.19629763030918,11118.9135,256.24867604073876,-62.67449999999917
2021-10-06,08:48:08,-14.020238759997136,132.18975841499915,11056.239,256.8999650694101,-62.67450000000099
2021-10-06,08:48:13,-14.01094708794793,132.1831639730245,10993.5645,257.53664591256756,-62.67449999999917
2021-10-06,08:48:18,-14.001608633197296,132.17651728441194,10930.89,258.1572539780231,-62.67450000000099
2021-10-06,08:48:23,-13.992225590466289,132.169821329188,10868.2155,258.76032467358846,-62.67449999999917
2021-10-06,08:48:28,-13.982800154475958,132.16307908737934,10805.541,259.3443934070756,-62.67450000000099
2021-10-06,08:48:33,-13.973334519947365,132.1562935390125,10742.8665,259.90799558629635,-62.67449999999917
2021-10-06,08:48:38,-13.96383088160156,132.14946766411418,10680.192,260.4496666190626,-62.67450000000099
2021-10-06,08:48:43,-13.9542914341596,132.142604442711,10617.5175,260.96794191318634,-62.67449999999917
2021-10-06,08:48:48,-13.94471837234254,132.13570685482952,10554.843,261.4613568764792,-62.67449999999917
2021-10-06,08:48:53,-13.935113890871436,132.12877788049644,10492.1685,261.92844691675316,-62.67450000000099
2021-10-06,08:48:58,-13.925480184467345,132.1218204997383,10429.494,262.36774744182026,-62.67449999999917
