Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s),Altitude Change
2022-10-02,22:01:00,-34.31353812970094,154.5712406322037,11561.62935483871,235.6229887127984,-20.770645161290304
2022-10-02,22:01:05,-34.3123454416607,154.55831918772614,11540.85870967742,235.63229804792496,-20.770645161288485
2022-10-02,22:01:10,-34.31114602849802,154.54540269418305,11520.088064516129,235.64322089235955,-20.770645161292123
2022-10-02,22:01:15,-34.309939959240076,154.53249114993946,11499.317419354838,235.655698133082,-20.770645161290304
2022-10-02,22:01:20,-34.308727302914086,154.51958455336043,11478.546774193548,235.6696706570721,-20.770645161290304
2022-10-02,22:01:25,-34.307508128547205,154.50668290281095,11457.776129032258,235.68507935130975,-20.770645161290304
2022-10-02,22:01:30,-34.30628250516667,154.49378619665603,11437.005483870968,235.70186510277483,-20.770645161290304
2022-10-02,22:01:35,-34.30505050179966,154.4808944332607,11416.234838709675,235.7199687984471,-20.770645161292123
2022-10-02,22:01:40,-34.303812187473376,154.46800761098996,11395.464193548389,235.73933132530652,-20.770645161286666
2022-10-02,22:01:45,-34.30256763121503,154.4551257282088,11374.693548387097,235.7598935703329,-20.770645161292123
2022-10-02,22:01:50,-34.301316902051774,154.44224878328225,11353.922903225806,235.781596420506,-20.770645161290304
2022-10-02,22:01:55,-34.300060069010854,154.4293767745754,11333.152258064516,235.8043807628058,-20.770645161290304
2022-10-02,22:02:00,-34.29879720111944,154.41650970045313,11312.381612903226,235.8281874842121,-20.770645161290304
2022-10-02,22:02:05,-34.29752836740473,154.40364755928056,11291.610967741935,235.85295747170468,-20.770645161290304
2022-10-02,22:02:10,-34.29625363689394,154.39079034942267,11270.840322580643,235.87863161226343,-20.770645161292123
2022-10-02,22:02:15,-34.29497307861425,154.3779380692445,11250.069677419357,235.9051507928683,-20.770645161286666
2022-10-02,22:02:20,-34.293686761592845,154.365090717111,11229.299032258064,235.93245590049895,-20.770645161292123
2022-10-02,22:02:25,-34.29239475485696,154.3522482913872,11208.528387096774,235.9604878221354,-20.770645161290304
2022-10-02,22:02:30,-34.29109712743376,154.3394107904382,11187.757741935484,235.98918744475745,-20.770645161290304
2022-10-02,22:02:35,-34.28979394835044,154.3265782126289,11166.987096774194,236.01849565534485,-20.770645161290304
2022-10-02,22:02:40,-34.28848528663422,154.31375055632438,11146.216451612903,236.04835334087755,-20.770645161290304
2022-10-02,22:02:45,-34.28717121131228,154.30092781988964,11125.445806451611,236.0787013883354,-20.770645161292123
2022-10-02,22:02:50,-34.28585179141182,154.28811000168972,11104.675161290324,236.10948068469816,-20.770645161286666
2022-10-02,22:02:55,-34.28452709596004,154.2752971000896,11083.904516129032,236.1406321169458,-20.770645161292123
2022-10-02,22:03:00,-34.283197193984144,154.26248911345428,11063.133870967742,236.17209657205808,-20.770645161290304
2022-10-02,22:03:05,-34.28186215451131,154.24968604014882,11042.363225806452,236.20381493701487,-20.770645161290304
2022-10-02,22:03:10,-34.280522046568755,154.23688787853817,11021.59258064516,236.23572809879605,-20.770645161292123
2022-10-02,22:03:15,-34.27917693918366,154.22409462698744,11000.821935483871,236.26777694438135,-20.770645161288485
2022-10-02,22:03:20,-34.27782690138322,154.2113062838616,10980.05129032258,236.29990236075085,-20.770645161290304
2022-10-02,22:03:25,-34.27647200219465,154.19852284752562,10959.28064516129,236.3320452348842,-20.770645161290304
2022-10-02,22:03:30,-34.27511231064513,154.18574431634457,10938.51,236.3641464537613,-20.770645161290304
2022-10-02,22:03:35,-34.27374789576187,154.17297068868342,10917.73935483871,236.396146904362,-20.770645161290304
2022-10-02,22:03:40,-34.27237882657205,154.16020196290725,10896.96870967742,236.42798747366615,-20.770645161290304
2022-10-02,22:03:45,-34.27100517210289,154.147438137381,10876.19806451613,236.4596090486536,-20.770645161290304
2022-10-02,22:03:50,-34.269627001381565,154.13467921046976,10855.42741935484,236.49095251630425,-20.770645161288485
2022-10-02,22:03:55,-34.26824438343529,154.12192518053843,10834.656774193549,236.5219587635979,-20.770645161292123
2022-10-02,22:04:00,-34.266857387291246,154.10917604595218,10813.886129032258,236.55256867751433,-20.770645161290304
2022-10-02,22:04:05,-34.26546608197663,154.0964318050759,10793.115483870968,236.58272314503347,-20.770645161290304
2022-10-02,22:04:10,-34.26407053651866,154.0836924562747,10772.344838709678,236.61236305313517,-20.770645161290304
2022-10-02,22:04:15,-34.2626708199445,154.0709579979135,10751.574193548387,236.6414292887993,-20.770645161290304
2022-10-02,22:04:20,-34.26126700128138,154.05822842835732,10730.803548387095,236.6698627390056,-20.770645161292123
2022-10-02,22:04:25,-34.259859149556476,154.04550374597125,10710.032903225809,236.69760429073403,-20.770645161286666
2022-10-02,22:04:30,-34.258447333797,154.0327839491203,10689.262258064517,236.7245948309644,-20.770645161292123
2022-10-02,22:04:35,-34.25703162303013,154.0200690361694,10668.491612903226,236.7507752466765,-20.770645161290304
2022-10-02,22:04:40,-34.25561208628307,154.0073590054836,10647.720967741936,236.7760864248503,-20.770645161290304
2022-10-02,22:04:45,-34.25418879258304,153.994653855428,10626.950322580646,236.80046925246555,-20.770645161290304
2022-10-02,22:04:50,-34.25276181095719,153.98195358436746,10606.179677419355,236.82386461650216,-20.770645161290304
2022-10-02,22:04:55,-34.25133121043277,153.96925819066712,10585.409032258063,236.8462134039399,-20.770645161292123
2022-10-02,22:05:00,-34.24989706003693,153.95656767269196,10564.638387096777,236.86745650175868,-20.770645161286666
2022-10-02,22:05:05,-34.24845942879689,153.94388202880697,10543.867741935484,236.8875347969384,-20.770645161292123
2022-10-02,22:05:10,-34.24701838573984,153.93120125737718,10523.097096774194,236.90638917645876,-20.770645161290304
2022-10-02,22:05:15,-34.245573999893,153.91852535676762,10502.326451612904,236.9239605272997,-20.770645161290304
2022-10-02,22:05:20,-34.24412634028352,153.9058543253433,10481.555806451614,236.9401897364411,-20.770645161290304
2022-10-02,22:05:25,-34.24267547593865,153.89318816146923,10460.785161290323,236.95501769086275,-20.770645161290304
2022-10-02,22:05:30,-34.241221475885546,153.88052686351037,10440.014516129031,236.96838527754457,-20.770645161292123
2022-10-02,22:05:35,-34.23976440915143,153.86787042983184,10419.24387096774,236.9802333834663,-20.770645161290304
2022-10-02,22:05:40,-34.238304344763485,153.85521885879857,10398.47322580645,236.99050289560785,-20.770645161290304
2022-10-02,22:05:45,-34.2368413517489,153.84257214877562,10377.70258064516,236.999134700949,-20.770645161290304
2022-10-02,22:05:50,-34.23537549913491,153.82993029812795,10356.93193548387,237.00606968646977,-20.770645161290304
2022-10-02,22:05:55,-34.23390685594866,153.81729330522066,10336.16129032258,237.01124873914983,-20.770645161290304
2022-10-02,22:06:00,-34.23243549121739,153.8046611684187,10315.39064516129,237.01461274596912,-20.770645161290304
2022-10-02,22:06:05,-34.230961473968264,153.79203388608707,10294.62,237.01610259390748,-20.770645161288485
2022-10-02,22:06:10,-34.229484873228515,153.77941145659088,10273.849354838709,237.0156591699447,-20.770645161292123
2022-10-02,22:06:15,-34.228005758025304,153.76679387829503,10253.078709677418,237.0132233610607,-20.770645161290304
2022-10-02,22:06:20,-34.22652419738585,153.75418114956454,10232.308064516128,237.00873605423533,-20.770645161290304
2022-10-02,22:06:25,-34.22504026033734,153.74157326876454,10211.537419354838,237.00213813644837,-20.770645161290304
2022-10-02,22:06:30,-34.22355401590697,153.72897023425998,10190.766774193547,236.9933704946797,-20.770645161290304
2022-10-02,22:06:35,-34.22206553312194,153.71637204441586,10169.996129032255,236.9823740159092,-20.770645161292123
2022-10-02,22:06:40,-34.220574881009455,153.70377869759716,10149.225483870969,236.96908958711668,-20.770645161286666
2022-10-02,22:06:45,-34.2190821285967,153.691190192169,10128.454838709677,236.953458095282,-20.770645161292123
2022-10-02,22:06:50,-34.217587344910875,153.67860652649628,10107.684193548386,236.93542042738505,-20.770645161290304
2022-10-02,22:06:55,-34.216090598979186,153.6660276989441,10086.913548387096,236.91491747040556,-20.770645161290304
2022-10-02,22:07:00,-34.214591959828816,153.65345370787745,10066.142903225806,236.8918901113235,-20.770645161290304
2022-10-02,22:07:05,-34.21309149648697,153.6408845516613,10045.372258064515,236.86627923711868,-20.770645161290304
2022-10-02,22:07:10,-34.21158927798084,153.62832022866067,10024.601612903223,236.83802573477092,-20.770645161292123
2022-10-02,22:07:15,-34.21008537333763,153.61576073724066,10003.830967741937,236.8070704912601,-20.770645161286666
2022-10-02,22:07:20,-34.208579851584524,153.60320607576625,9983.060322580644,236.7733543935661,-20.770645161292123
2022-10-02,22:07:25,-34.20707278174874,153.59065624260236,9962.289677419354,236.73681832866868,-20.770645161290304
2022-10-02,22:07:30,-34.205564232857455,153.57811123611413,9941.519032258064,236.69740318354775,-20.770645161290304
2022-10-02,22:07:35,-34.20405427393787,153.56557105466655,9920.748387096774,236.6550498451832,-20.770645161290304
2022-10-02,22:07:40,-34.20254297401719,153.55303569662453,9899.977741935483,236.6096992005547,-20.770645161290304
2022-10-02,22:07:45,-34.20103040212261,153.5405051603532,9879.207096774193,236.56129213664232,-20.770645161290304
2022-10-02,22:07:50,-34.19951662728131,153.52797944421755,9858.436451612904,236.50976954042585,-20.770645161288485
2022-10-02,22:07:55,-34.19800171852052,153.51545854658258,9837.665806451612,236.45507229888497,-20.770645161292123
2022-10-02,22:08:00,-34.1964857448674,153.50294246581325,9816.895161290322,236.3971412989997,-20.770645161290304
2022-10-02,22:08:05,-34.19496877534918,153.49043120027466,9796.124516129032,236.3359174277499,-20.770645161290304
2022-10-02,22:08:10,-34.193450878993026,153.47792474833184,9775.35387096774,236.2713415721153,-20.770645161292123
2022-10-02,22:08:15,-34.19193212482616,153.46542310834974,9754.583225806453,236.20335461907584,-20.770645161286666
2022-10-02,22:08:20,-34.19041258187576,153.45292627869335,9733.81258064516,236.13189745561135,-20.770645161292123
2022-10-02,22:08:25,-34.18889231916905,153.4404342577278,9713.04193548387,236.0569109687017,-20.770645161290304
2022-10-02,22:08:30,-34.187371405733195,153.42794704381794,9692.27129032258,235.9783360453266,-20.770645161290304
2022-10-02,22:08:35,-34.1858499105954,153.41546463532893,9671.50064516129,235.89611357246608,-20.770645161290304
2022-10-02,22:08:40,-34.184327902782876,153.4029870306257,9650.73,235.8101844370999,-20.770645161290304
2022-10-02,22:08:45,-34.18280545132281,153.39051422807333,9629.95935483871,235.72048952620793,-20.770645161290304
2022-10-02,22:08:50,-34.18128262524241,153.3780462260368,9609.18870967742,235.62696972677003,-20.770645161288485
2022-10-02,22:08:55,-34.179759493568845,153.36558302288108,9588.418064516129,235.52956592576595,-20.770645161292123
2022-10-02,22:09:00,-34.17823612532934,153.35312461697131,9567.647419354838,235.4282190101757,-20.770645161290304
2022-10-02,22:09:05,-34.17671258955108,153.34067100667235,9546.876774193548,235.322869866979,-20.770645161290304
2022-10-02,22:09:10,-34.17518895526126,153.32822219034932,9526.106129032258,235.21345938315577,-20.770645161290304
2022-10-02,22:09:15,-34.1736652914871,153.3157781663672,9505.335483870967,235.0999284456858,-20.770645161290304
2022-10-02,22:09:20,-34.17214166725575,153.30333893309103,9484.564838709675,234.982217941549,-20.770645161292123
2022-10-02,22:09:25,-34.170618151594454,153.29090448888576,9463.794193548389,234.86026875772515,-20.770645161286666
2022-10-02,22:09:30,-34.16909481353037,153.27847483211647,9443.023548387097,234.7340217811942,-20.770645161292123
2022-10-02,22:09:35,-34.167571722090734,153.26604996114816,9422.252903225806,234.6034178989359,-20.770645161290304
2022-10-02,22:09:40,-34.16604894630271,153.2536298743458,9401.482258064516,234.46839799793008,-20.770645161290304
2022-10-02,22:09:45,-34.16452655519352,153.24121457007445,9380.711612903226,234.32890296515671,-20.770645161290304
2022-10-02,22:09:50,-34.163004617790335,153.22880404669917,9359.940967741935,234.18487368759557,-20.770645161290304
2022-10-02,22:09:55,-34.16148320312037,153.21639830258485,9339.170322580643,234.03625105222648,-20.770645161292123
2022-10-02,22:10:00,-34.15996238021082,153.2039973360966,9318.399677419357,233.88297594602932,-20.770645161286666
2022-10-02,22:10:05,-34.15844221808888,153.19160114559935,9297.629032258064,233.72498925598396,-20.770645161292123
2022-10-02,22:10:10,-34.156922785781745,153.17920972945828,9276.858387096774,233.56223186907016,-20.770645161290304
2022-10-02,22:10:15,-34.155404152316606,153.16682308603825,9256.087741935484,233.39464467226787,-20.770645161290304
2022-10-02,22:10:20,-34.15388638672068,153.15444121370427,9235.317096774192,233.22216855255695,-20.770645161292123
2022-10-02,22:10:25,-34.152369558021135,153.1420641108215,9214.546451612903,233.0447443969171,-20.770645161288485
2022-10-02,22:10:30,-34.15085373524519,153.1296917757548,9193.775806451613,232.86231309232835,-20.770645161290304
2022-10-02,22:10:35,-34.149338987420045,153.11732420686923,9173.005161290324,232.6748155257704,-20.770645161288485
2022-10-02,22:10:40,-34.14782538357288,153.10496140252988,9152.234516129032,232.4821925842232,-20.770645161292123
2022-10-02,22:10:45,-34.146312992730905,153.09260336110165,9131.463870967742,232.28438515466655,-20.770645161290304
2022-10-02,22:10:50,-34.1448018839213,153.08025008094964,9110.693225806452,232.0813341240803,-20.770645161290304
2022-10-02,22:10:55,-34.14329212617128,153.0679015604388,9089.92258064516,231.87298037944436,-20.770645161292123
2022-10-02,22:11:00,-34.14178378850803,153.05555779793423,9069.151935483873,231.65926480773848,-20.770645161286666
2022-10-02,22:11:05,-34.14027693995876,153.04321879180085,9048.38129032258,231.44012829594257,-20.770645161292123
2022-10-02,22:11:10,-34.13877164955065,153.03088454040372,9027.61064516129,231.2155117310365,-20.770645161290304
2022-10-02,22:11:15,-34.13726798631091,153.01855504210786,9006.84,230.985356,-20.770645161290304
2022-10-02,22:11:20,-34.13576606302121,153.00623020501445,8951.741538461538,230.74956643088973,-55.09846153846229
2022-10-02,22:11:25,-34.13426616748113,152.99390957616922,8896.643076923077,230.507906116069,-55.09846153846047
2022-10-02,22:11:30,-34.13276863124475,152.98159261235412,8841.544615384615,230.26010258897784,-55.09846153846229
2022-10-02,22:11:35,-34.13127378586615,152.9692787703511,8786.446153846155,230.00588338305627,-55.09846153846047
2022-10-02,22:11:40,-34.12978196289936,152.95696750694214,8731.347692307692,229.74497603174436,-55.09846153846229
2022-10-02,22:11:45,-34.12829349389847,152.94465827890906,8676.249230769232,229.47710806848212,-55.09846153846047
2022-10-02,22:11:50,-34.12680871041752,152.9323505430339,8621.15076923077,229.2020070267095,-55.09846153846229
2022-10-02,22:11:55,-34.125327944010614,152.92004375609852,8566.05230769231,228.91940043986676,-55.09846153846047
2022-10-02,22:12:00,-34.1238515262318,152.9077373748849,8510.953846153847,228.6290158413937,-55.09846153846229
2022-10-02,22:12:05,-34.12237978863514,152.89543085617495,8455.855384615386,228.3305807647305,-55.09846153846047
2022-10-02,22:12:10,-34.12091306277472,152.8831236567506,8400.756923076924,228.02382274331708,-55.09846153846229
2022-10-02,22:12:15,-34.11945168020458,152.87081523339378,8345.658461538464,227.7084693105936,-55.09846153846047
2022-10-02,22:12:20,-34.117995972478795,152.8585050428865,8290.560000000001,227.384248,-55.09846153846229
2022-10-02,22:12:25,-34.116546215470585,152.8461927643202,8240.297307692308,227.05094481105067,-50.262692307693214
2022-10-02,22:12:30,-34.11510246232972,152.83387896602494,8190.034615384617,226.70857960755723,-50.262692307691395
2022-10-02,22:12:35,-34.11366471052513,152.8215644386403,8139.771923076924,226.3572307194056,-50.262692307692305
